YT_ID Start_Time
5g8UsTKizbM 0
kjYFlzL6jCA 347
_AV7iNbWyoY 1537
mbBSsSL8c9M 1030
ZkC3bh9fn8o 506
gzUVlpffsbE 2287
T3MIJvUGqZY 695
YpFpiMbMnxc 294
gsnxau8cyVc 820
sYg2mOizdZI 36383
rYE2KIycYeU 135
ZxonVYZ6YxQ 78
OgIB-pe0dRA 238
50-gSdwoWt0 487
vAClSdedE1w 432
Hmlec3vVbq8 180
w62xqW9B1Kw 762
sYg2mOizdZI 33076
4DzcXZd45d4 138
6BYoF-qpQqM 146
s7YxeM4YWo8 993
ls72PoymuYE 718
IWLEuDxkcv4 5713
_74aGilhTGU 263
Um3u_8prJTc 30
ObuCjLo8fYc 2659
F4ObUoNSLNs 299
sYg2mOizdZI 24810
FPbuBRNf7ec 48
IWLEuDxkcv4 4390
9tVS2fBBSS4 776
MzcdEI-tSUc 300
TS7BaiYf1jw 1202
sYg2mOizdZI 13054
madtJGQ7UqY 182
Vpur54eVuEU 41
kit4DvOEM7c 125
M6C6yWylLc8 332
MrxooUavIMI 65
eGi-XXIynEg 1208
U3Bh3MZ7Lzg 480
qO61mS3bV5c 766
HreW_JqW2p8 2863
Z7Lh6Vr-OIw 471
XZY3nPnDCQw 863
Awe_NmnErGg 2062
sYg2mOizdZI 19077
0Zgz2TVXJos 57
JQtBu7eNKew 94
LVKEZkWmGZQ 1191
zfCcc_fGGy4 201
nu-3GRyfRjg 407
NCEaBXA_tzk 1094
6lyC0WfzRQw 4622
ewdxL8vmXoM 664
CEA_q7cKgMI 1140
208a2F0m13g 380
Zd33yxjGKcg 453
jkC3mabtAC8 192
jnZJTSRkw7c 288
gkh4yW3WVn0 121
CRYeP2K2J-M 96
vf9C2gP5r8o 150
ipyzysYHKfw 279
81YGLW_Z8Ms 98
qENf-7PHol4 1509
6lyC0WfzRQw 4273
89eg3nExUI4 566
8ActQD6_f4w 1164
rIA34K_zQow 3191
WS_8-PvoZvg 638
oXgBJ86cEbU 3140
sYg2mOizdZI 20088
dMYhXvXvQNI 1011
DRcH9vm_DBk 453
RGzcsBqIbPk 355
dMKubtqFFlc 873
YwCBw7cPOAY 2259
CN7MhxLuc_Q 2588
-MnRxON-78s 1679
J54a-qyH3dA 2001
Q9fOBAlXTK0 4686
sYg2mOizdZI 21078
AWUhgUnGzJE 111
oU59dAultNg 133
evUiujyHv3s 174
1qJx5XEzW0o 436
-qL66E1G7KY 510
sYg2mOizdZI 23593
dCkbz2kDsao 306
8sVb6rExcPQ 88
hK5Lnpzf_xM 1368
khCdQALXXZc 176
sKqwSHAZgGY 667
pKlMC33Owl8 182
LVKEZkWmGZQ 2454
nu-3GRyfRjg 1876
nWlQWH7qP34 94
7ZV7zTJCtMo 483
lERrkfPvrH4 65
CN7MhxLuc_Q 3914
TiPszBaCX_0 1521
AteCs2zjmow 149
93GPwmrTfBI 4905
HX23joSgpcE 222
DWjPAYTbwgA 5
7dLGdZOWYOE 392
q3rNT2B2fQg 199
bGNAa5z-Pik 2404
2gYycOfT5mA 592
sYg2mOizdZI 36342
_IcZOt0KsC8 3129
becFEU7sHJU 4224
sYg2mOizdZI 16128
qENf-7PHol4 778
kthRRM5mR9w 541
-MnRxON-78s 863
1DK_vTrhaCM 4701
CEA_q7cKgMI 1296
RslBmZWCxi4 340
5UKX-NRiN3Y 84
jEUnBEKEKCs 54
TH6rizH8mHY 49
XHAI-RdumDk 1457
HUZTBwuu7eY 82
-RPe6aNiotA 181
UiPVYR1Y-y0 3
kqNtLrkvTwc 1024
_hv80O8orKE 145
k_ifQUI8JSc 1112
1RtbrBQ7CNM 99
k_ifQUI8JSc 619
gSRVPLekBwY 46
YmmReX-fF_Y 111
4y1bwizMAXo 51
ObuCjLo8fYc 3310
BT43Ui3W8Do 285
OQQi0DPZAwM 10
OQQi0DPZAwM 3147
1DK_vTrhaCM 3346
MaRIJzz372E 1448
qENf-7PHol4 3147
zWghoKCjDy8 424
3iBHuy8kfb8 334
z5C9h62DXJI 513
_AV7iNbWyoY 1492
TC2jDzJxlTE 245
U7mRorYC2GY 789
DuXH58bbA7o 156
sYg2mOizdZI 31125
0IdCXw7UQ1A 203
XFPrFZehQpM 984
fBqz3SYDb2s 2696
Zd33yxjGKcg 87
fhuwLnHsH5U 1196
yRbCNU7CsCM 231
_PnWPDbk61s 171
madtJGQ7UqY 238
9JkW99c-j_o 651
Bc1X8fPVogA 2506
dQYRpIGXvYk 73
bdfQIJS0JoI 21
qO61mS3bV5c 257
CTxlegLjH8o 34
qAPAId7lpEQ 256
PVWgZKtOMjY 169
OrppXiBGZwA 317
XV15OQSBmOA 731
P1mDgCI21UE 598
ybuuXIeU5ok 42
IWLEuDxkcv4 6249
PnH4TzziaYU 1279
nQxNSwEmM5s 1705
saFnDnZSSMs 194
25UjFxubx5A 702
wgJo8VhVq_o 26
93GPwmrTfBI 3392
evUiujyHv3s 228
6KYkFoLSWGM 141
3pbO9SRYEuo 284
ffsznHClegw 85
a_U9Bcdxids 488
PKY98N8ffnI 1916
YiXHBJiWdPs 1438
qO61mS3bV5c 753
vaO2wyWO800 1903
y2dFvHEAAs4 3
Xj3CBOh9zTg 206
m7h4XuvLrmg 30
3X758yC-ouE 115
JhQGr0apKE8 9
qWpImMW4DHI 273
mMgmb50WgXQ 351
yHji03B93v0 113
nQxNSwEmM5s 641
332cSWgtN-A 145
cHR540MtyrU 288
gyJ3Ufep0bA 1189
t-7C1-laJ4M 1916
K-WZrwe4SN0 418
UTgWLbuCWDo 316
0Zgz2TVXJos 148
7dLGdZOWYOE 192
YnjCKCSvy3k 4
DuXH58bbA7o 375
MaRIJzz372E 1111
khTBNE_ZzLc 102
UfddBqarwBA 122
YnjCKCSvy3k 809
DO6_Rp_ZDCw 1667
ik0oolrd5Wc 742
BigJ9LPLEcg 333
vaO2wyWO800 1781
b1KhtJdiPkk 18
my5DHbLwnLI 1088
vf9C2gP5r8o 129
gzUVlpffsbE 2668
-ErSI9Rnnwo 1056
NxqeXhBPFvk 1415
zzloeAD-Ork 643
ZL9g1YqJsHY 1486
kxxy-H2tiqk 635
XZY3nPnDCQw 924
Ou6GQxsZetw 206
k_iSe08fTxQ 35
fMWxPYpPDFk 5739
RiaJr9918oM 0
my5DHbLwnLI 1
4Fs9TruppV8 354
tcz9Mzzm1p4 3147
sYg2mOizdZI 33486
dAMUnJqNWaw 350
l-Ve9Vwj3gw 9
hQpA12LhR-k 55
tcz9Mzzm1p4 4175
UQx2F4PpFBI 266
XRgAsjKnRKw 724
Pud2WnmJtJc 701
3X758yC-ouE 501
WZtiKhC6Ilw 178
NHAH3OXwQvA 1900
lExGTaNEzoM 181
Rt_8veO0X8Q 742
sYg2mOizdZI 14779
VSPy1d2AIPs 26
48rN7llQrxU 1953
GVhSOeTOYag 1724
sYg2mOizdZI 7021
9SpCZQtbsWk 1444
EffyiI9jbXQ 77
saR1inVSp_4 125
yaVGpNiWiaY 903
akP3BNqwCIE 190
tcz9Mzzm1p4 4846
sYg2mOizdZI 13687
sYg2mOizdZI 19771
xHUY2o-DUcw 129
qWpImMW4DHI 1514
2NvNN-an71U 1117
B8BK9x8_D60 539
V3zp7XOGBhs 174
pKlMC33Owl8 2765
UF84AaB7n_o 242
Eg_SGvYgNp0 2004
MaRIJzz372E 1617
e44SslVDxzQ 129
XxnTB25rjyI 54
0chfMG7fWXs 13
i0fn2-80odc 30
h6T1Uxgykr4 899
ibHIrsNvhV8 1788
6MOJLudRB0M 346
MxRm6CS0WE8 627
ObuCjLo8fYc 2040
sYg2mOizdZI 34049
2lqdbhgo-Y8 2635
ck4C0EYY9A8 3072
cCPzmudYQGQ 450
uSpZ3Y8z2Lw 663
YwCBw7cPOAY 1838
H7DjXVYNnzU 176
UpFZ2YaKeqM 64
eBlLt8MOHXM 325
AZqprG1rjtE 365
pfzpkCeRhME 255
T3MIJvUGqZY 1597
tcz9Mzzm1p4 103
QH2m4JcSuFc 180
h4aqJOfFLvA 315
DO6_Rp_ZDCw 1261
rIR9Ereztp8 121
Bc1X8fPVogA 5493
1DK_vTrhaCM 314
2gYycOfT5mA 4422
5g8UsTKizbM 1322
NHAH3OXwQvA 1176
LVKEZkWmGZQ 283
FCN5Wf9iDC8 32
zWghoKCjDy8 1506
3CmFUP66N7g 20
6X8Mv2-Zpag 67
Awe_NmnErGg 2664
hbJ8jURg1ws 17
2BhR-0jyYcc 804
qWpImMW4DHI 1261
sYg2mOizdZI 12773
ZL9g1YqJsHY 1250
CN7MhxLuc_Q 2731
48rN7llQrxU 4005
ObuCjLo8fYc 6204
lxPUfbkBrPk 1662
MxRm6CS0WE8 277
e65V4-qpI_M 55
WSFZbaTaCUA 1165
iK273cJvPwc 328
KOxPkbOUzV0 1858
IuC_u7HkA-E 634
8L7Ngdb9k40 212
vTRUrueC8-A 154
IuC_u7HkA-E 2080
pnLYWSoKqF8 257
Yhns6Bf-lgg 230
TgLBVnj2e-Q 79
akP3BNqwCIE 452
2lqdbhgo-Y8 3071
KOxPkbOUzV0 964
SnwLWlwW09c 259
3pbO9SRYEuo 108
sYg2mOizdZI 13270
w3sz4OSY7II 1846
sYg2mOizdZI 33151
j24tkkGZt58 4099
qUTNqWWIF0k 347
CN7MhxLuc_Q 2859
XXjX-x0qU0Y 159
Q9fOBAlXTK0 2295
6lyC0WfzRQw 4096
HZYperUFw_g 112
4BZX_h5Dohk 642
_VxxVArGqgo 127
1ygxD3onC6M 19
TLp63oFVuqk 60
9ZvkPMSEhRo 67
_QKFLNExcJQ 1928
48rN7llQrxU 2307
5g8UsTKizbM 2051
qO61mS3bV5c 499
5ZkiBo6YEBk 228
H1zvQj8AQTA 81
YPjm8KaDTkQ 145
dAMUnJqNWaw 1075
3IypvYpemWc 0
GivY6W4VBxY 167
qD-shAzTFsU 100
OQQi0DPZAwM 1004
cHR540MtyrU 932
sYg2mOizdZI 32611
25UjFxubx5A 301
n1ATyehl17g 46
pKlMC33Owl8 2658
4BZX_h5Dohk 716
2gYycOfT5mA 7997
z1J4VXl6BkI 388
T3MIJvUGqZY 733
YwCBw7cPOAY 5692
Q9fOBAlXTK0 3757
b9RBXpTmHD8 1048
vT8tla1OKSo 179
vddzJBJr-q0 175
48rN7llQrxU 3780
hC_gQUpbmAg 28
jLNNs7n97w4 3
xR88FEJVFSk 618
w3sz4OSY7II 912
48rN7llQrxU 302
oUAI0nBr_GQ 439
OJTIyDz33fA 394
gkcVbhfvnGI 623
s7YxeM4YWo8 3526
UsYtt2zjq5Q 1466
48rN7llQrxU 3241
rL2MSs1a0mw 8
6KYkFoLSWGM 527
tcz9Mzzm1p4 1447
Y8BLz-u0u7c 197
UsYtt2zjq5Q 1679
sDZuOeRrbRk 947
LPF4JE9kbzE 1467
aYrxFDZFkNY 74
SRSrBMBE1eA 293
qWpImMW4DHI 1524
sYg2mOizdZI 19689
3EXa2TXAxpY 71
9tVS2fBBSS4 956
CN7MhxLuc_Q 4546
93GPwmrTfBI 834
ONwWgyOc7Ok 821
NNhN2Y6ZVkQ 464
3T-lS19ZjPg 256
XHAI-RdumDk 1165
evUiujyHv3s 92
Q9fOBAlXTK0 2586
MAvTvB4m6Ao 1033
CN7MhxLuc_Q 6107
HreW_JqW2p8 1814
25UjFxubx5A 26
vAClSdedE1w 616
sYg2mOizdZI 35352
lRcwn_Ex-R4 593
IWLEuDxkcv4 2895
DhC780htXOc 179
NxqeXhBPFvk 2153
s7YxeM4YWo8 1449
QTWIy_ZRD4Q 11
SGVN32avdPI 1705
sYg2mOizdZI 36117
MAvTvB4m6Ao 1561
KgcTz4C31SM 1073
jlmyMyjd_mo 164
2gYycOfT5mA 3579
Eg_SGvYgNp0 439
v-Y1kmv3zeI 188
Y-2vFjG-JyI 146
iQgcaE2Cc98 673
8USO1zTP79Y 62
2gYycOfT5mA 8064
ik0oolrd5Wc 2147
XHAI-RdumDk 1955
x6CC3bPhNHQ 704
sYg2mOizdZI 17663
flDzcPXAVg4 258
7nyl46ZM8zQ 371
sYg2mOizdZI 33001
IuC_u7HkA-E 2094
jT-VXQyvlTw 2102
sYg2mOizdZI 25048
I87DLSaK2W8 118
MAvTvB4m6Ao 948
TC2jDzJxlTE 18
sYg2mOizdZI 30285
nx_dNjSb7HI 109
vaO2wyWO800 1988
y42GkyrTH64 145
J54a-qyH3dA 2140
sYg2mOizdZI 12926
Wq335aEQreA 836
PgcHodbB3Vg 112
Zd33yxjGKcg 72
5ZkiBo6YEBk 218
FTiIbi_Hp50 416
jT-VXQyvlTw 3127
ipyzysYHKfw 237
OQQi0DPZAwM 3385
EgXG-rCvCT8 1607
MaRIJzz372E 1690
5g8UsTKizbM 3093
d0UONnLM-vs 81
my5DHbLwnLI 1373
BH1AvqYXwHQ 105
sYg2mOizdZI 19379
zWghoKCjDy8 294
sskPJSDwmjo 1453
Jydw47-vGFE 365
B6mLjgn2tAw 558
PnH4TzziaYU 2143
36FVIM8Jd3k 92
tBABHIw5zlA 3370
Jad4Mn8B__8 84
Lw7BG_ZC1fU 149
TGi41UibZOE 87
-fP33wzNETU 769
sYg2mOizdZI 10366
qO61mS3bV5c 199
iZmOCu1knJw 441
sYg2mOizdZI 18034
q3rNT2B2fQg 233
qENf-7PHol4 2194
sskPJSDwmjo 1468
H7DjXVYNnzU 320
sYg2mOizdZI 35767
5g8UsTKizbM 689
Dq8BO3ugeGE 546
50-gSdwoWt0 545
KgcTz4C31SM 847
2gYycOfT5mA 2102
48rN7llQrxU 5249
DKZpyj12EPo 157
ipyzysYHKfw 605
sYg2mOizdZI 16332
CzU3_kSlKAs 84
RRyouwscQks 10
gjNHMc5FNFI 44
MzcdEI-tSUc 732
jtVAPRq3wgk 2344
_RyV_m1clY8 983
UsYtt2zjq5Q 1981
s7YxeM4YWo8 2386
48rN7llQrxU 4686
Rt_8veO0X8Q 53
sYg2mOizdZI 13413
g0RQ7pVxVEI 111
bb5eETSspVI 277
sYg2mOizdZI 30260
3BUXAX1S5MI 59
pQ2q6tQyHXc 109
Rt_8veO0X8Q 302
oEp-LPx7nL8 381
9tVS2fBBSS4 546
4BZX_h5Dohk 300
rIA34K_zQow 1403
cKyxhGdD67o 177
7nafZL0NXlA 72
oa-lh4QMSeI 16
TGma4afvBYs 882
Q9fOBAlXTK0 3596
NHAH3OXwQvA 2226
sYg2mOizdZI 20982
CEA_q7cKgMI 1235
QkiNPIqrNfw 204
WaAmpGDdTDM 139
T3MIJvUGqZY 1854
NzfE5EllJcY 92
ck4C0EYY9A8 1307
_jzU-BbfePY 211
sYg2mOizdZI 22242
6lyC0WfzRQw 3257
_IcZOt0KsC8 2129
-NIJWDWqukk 22
sYg2mOizdZI 27648
fBqz3SYDb2s 2935
sYg2mOizdZI 33731
gzUVlpffsbE 1174
-RPe6aNiotA 227
oXgBJ86cEbU 2909
CEA_q7cKgMI 1001
vCQ485XU3OU 432
aQjg0AYt868 93
XRgAsjKnRKw 346
lxPUfbkBrPk 723
NMuofZGzagc 139
_0NU-sOoQkg 59
BtYP8ktAd4s 90
xR88FEJVFSk 3480
h4aqJOfFLvA 93
Zy_iQSi5HbM 600
wllmx36M2uI 44
qD-shAzTFsU 393
cAgl_6a76fY 203
7P7y-c-X5vs 158
YwCBw7cPOAY 6534
rIA34K_zQow 8489
2dOWlyiRNPw 635
YiXHBJiWdPs 470
PKY98N8ffnI 3444
NNhN2Y6ZVkQ 60
Jw7bC8NuqKw 143
v9TzTq_Mj1s 110
Awe_NmnErGg 902
CN7MhxLuc_Q 6494
aQjg0AYt868 137
_RyV_m1clY8 1000
4DzcXZd45d4 715
GkC5Z9P6z00 2331
gsnxau8cyVc 74
Wb8prnKjdMc 309
XZY3nPnDCQw 3515
M1WwelWfWHQ 433
WsGjOCPjyB8 357
sYg2mOizdZI 9400
po5rZ0EzSeE 1334
nx_dNjSb7HI 150
pKlMC33Owl8 2674
sYg2mOizdZI 8875
l0_YOXuUv3o 993
dAMUnJqNWaw 1811
mMgmb50WgXQ 341
dMYhXvXvQNI 2894
9SpCZQtbsWk 989
becFEU7sHJU 4520
uGrSBCSlehQ 26
dAMUnJqNWaw 1529
vf9C2gP5r8o 235
bGNAa5z-Pik 1304
F-8Jja3lmUU 140
tcz9Mzzm1p4 2392
XHAI-RdumDk 3933
jT-VXQyvlTw 2722
55GPK7qyKGg 1076
yYJfv13F2L4 227
ik0oolrd5Wc 2628
akM7WfYdFHw 602
lLIFe9-4060 308
lzAe9NkMjoY 196
cda50MG0hKA 150
gzUVlpffsbE 1694
7aHlg5XJB44 28
CRYeP2K2J-M 285
P5USQYRwDt0 210
n1ATyehl17g 33
YwCBw7cPOAY 6564
nQxNSwEmM5s 319
HK-eDj5gdPk 394
omAGGMW7JFE 456
Awe_NmnErGg 914
VygVfxkw2d4 48
sDZuOeRrbRk 588
9UOpRjrFPIg 323
Q9fOBAlXTK0 1958
xkznNrETo8c 313
YwCBw7cPOAY 1197
MWoDBG2auaI 220
NCEaBXA_tzk 697
_QKFLNExcJQ 1730
1ytwxhNfhKo 278
sYg2mOizdZI 9177
khCdQALXXZc 261
becFEU7sHJU 3217
IuC_u7HkA-E 206
CzU3_kSlKAs 54
U1LRGt0LaFg 109
V9qxpVLSrEs 158
eW7DIRDBya4 183
nQ3kewqNtG4 214
5g8UsTKizbM 294
UF84AaB7n_o 132
dMYhXvXvQNI 2794
becFEU7sHJU 4105
PgcHodbB3Vg 183
CN7MhxLuc_Q 2023
-RoEzw9__fM 2018
q3rNT2B2fQg 185
_IcZOt0KsC8 130
Ch4uTD4FVlk 23
sYg2mOizdZI 23853
tcz9Mzzm1p4 1839
sYg2mOizdZI 35613
mPGAcELDQwg 270
sYg2mOizdZI 11568
XHAI-RdumDk 3630
4BZX_h5Dohk 835
EgXG-rCvCT8 909
HreW_JqW2p8 2350
c2vf3UN51h4 2203
sYg2mOizdZI 14111
6rwAxtwF10Q 62
OQQi0DPZAwM 361
ffe-qVZHwfY 99
6KYkFoLSWGM 1582
sYg2mOizdZI 15661
MJtJz-qEP7A 202
gzUVlpffsbE 1907
prqDTwrZqyk 1048
HcIJK8y6jRY 45
VNIU57oMNmg 74
wllmx36M2uI 102
QiduZKi_BUI 1500
2HiF7eW9cVU 312
vtHqobULN6I 4009
TGma4afvBYs 549
PnH4TzziaYU 1914
sYg2mOizdZI 10470
rIA34K_zQow 8015
vf9C2gP5r8o 97
ik0oolrd5Wc 2778
YwCBw7cPOAY 1187
HreW_JqW2p8 2891
sYg2mOizdZI 13524
-grgdZonjgw 457
cy2wpzI9L80 148
7P7y-c-X5vs 240
AaIkC0dSeZM 92
sYg2mOizdZI 31562
CzF3uTeyIIs 118
_74aGilhTGU 3168
sYg2mOizdZI 10355
yYJfv13F2L4 709
F76TyTNyy60 229
erOAVk2Lymc 255
yjMXOGgajHI 186
B6mLjgn2tAw 1364
Rt_8veO0X8Q 1085
-gm9hvIdae0 108
CN7MhxLuc_Q 4442
becFEU7sHJU 475
ANDEUDt7FLw 272
7-Jo6mhAFbo 27
OLZg3uE2-A4 12
XHAI-RdumDk 435
rIA34K_zQow 535
sYg2mOizdZI 32762
sYg2mOizdZI 15309
eGi-XXIynEg 1064
dpWZVYRnhIw 1552
THF8mGzbSgM 403
mPGAcELDQwg 77
z5C9h62DXJI 492
8L7Ngdb9k40 966
PT4sml5gXY4 280
KqgUYLYpUTU 192
7ZV7zTJCtMo 294
sYg2mOizdZI 14237
WsGjOCPjyB8 405
PnH4TzziaYU 2631
i0fn2-80odc 5
dMYhXvXvQNI 2777
sYg2mOizdZI 17639
3X758yC-ouE 530
cHR540MtyrU 824
TrhOtLNHVVY 224
fhuwLnHsH5U 755
DDjA33wE_Ys 255
b1DOoAwkeN4 143
k7Q3fkwq7Pw 161
q3b5pp_iRiY 311
LVKEZkWmGZQ 2402
KuCYGSYh5AE 119
sYg2mOizdZI 13903
3MFgOiQAYJ4 145
6b7NepAl67o 14
AaJX17II-qw 281
WZ2zz4TfGvA 355
nZNxHyew9BE 574
kit4DvOEM7c 108
qWpImMW4DHI 1112
z3XCx5uyVOI 308
KN6nmZ1xRGw 147
U7mRorYC2GY 99
sYg2mOizdZI 12171
s7YxeM4YWo8 6008
FHUErvVAeIw 184
sYg2mOizdZI 35407
eGi-XXIynEg 3041
MWoDBG2auaI 1556
po5rZ0EzSeE 1382
JaYgXWnHdNA 175
sYg2mOizdZI 15150
LPF4JE9kbzE 4197
MdYpxa9UzQc 87
XFPrFZehQpM 852
iK273cJvPwc 256
j24tkkGZt58 598
GkC5Z9P6z00 749
wbALQLGzhnI 453
Idars1wIaD0 1951
6_bfPzclL08 530
ldxaKDWb_Kw 919
OQQi0DPZAwM 2284
M29On-wTssY 124
GVhSOeTOYag 25
po5rZ0EzSeE 1498
J54a-qyH3dA 535
Tnlm2H_0-Fg 249
GVhSOeTOYag 1480
lXPp2SFmv-8 72
w62xqW9B1Kw 141
sYg2mOizdZI 24229
-grgdZonjgw 162
OrppXiBGZwA 240
Ra9FqlaaeK8 191
U7mRorYC2GY 831
_AV7iNbWyoY 2910
jT-VXQyvlTw 3362
YnjCKCSvy3k 1003
tBABHIw5zlA 1088
c-tL8nt3Nak 62
93GPwmrTfBI 2220
sv_RIwcFH3Q 382
IWLEuDxkcv4 1555
pUXlnYregS8 2530
orktM6B-Zp4 348
1An41lDIJ6Q 105
Uh91QAzMtb4 97
NLQJDV6GtxQ 143
Lp5Tx6XKnFk 66
kFSYk39DT0U 448
Awe_NmnErGg 2355
oUAI0nBr_GQ 485
7mcMLk6ZsCk 457
_QKFLNExcJQ 1272
kXT0aSIxbqY 116
35hyOo1z624 480
Jydw47-vGFE 295
v76xPbDr14M 2431
N3tM4aouaIc 88
I40rCnlytsY 4
LPF4JE9kbzE 4925
dAMUnJqNWaw 3463
sDZuOeRrbRk 307
HreW_JqW2p8 2289
k_ifQUI8JSc 689
lRcwn_Ex-R4 353
Q9fOBAlXTK0 2397
kthRRM5mR9w 922
qO61mS3bV5c 1050
Q9fOBAlXTK0 2475
YwCBw7cPOAY 746
XHAI-RdumDk 1258
X6xPnOYV5Bk 218
PnH4TzziaYU 813
ne6vsZOFAkE 3
dqvzAtI7K4I 37
sYg2mOizdZI 15079
Lj1QIuS6piI 116
vKRHtriEVKw 81
_AV7iNbWyoY 1785
WZtiKhC6Ilw 452
YnjCKCSvy3k 2574
sYg2mOizdZI 34345
pxf-4iLOUVA 0
DO6_Rp_ZDCw 808
2BhR-0jyYcc 248
VSPau3HJ3SI 188
uSpZ3Y8z2Lw 696
cRp8EnDceCY 609
aieThfuvmtY 304
mn3ZaG_i6y8 78
XRgAsjKnRKw 673
7ZV7zTJCtMo 244
UV3YDmofI-k 39
sYg2mOizdZI 33241
XHAI-RdumDk 2499
KOxPkbOUzV0 289
XUHXxmUJ7LI 142
PKY98N8ffnI 1393
Xp67r372E-4 113
Ztqy3JOINsI 155
eYZ1d55Xrb0 76
Zvk0OL_mubc 181
_IcZOt0KsC8 2169
ik0oolrd5Wc 1300
RbDBfWg_6QU 63
h4aqJOfFLvA 1545
j24tkkGZt58 797
4Wcoq1TqcAA 20
sYg2mOizdZI 17945
B2Fpc7H8obk 60
qENf-7PHol4 1313
qENf-7PHol4 2378
S9w8HIDshPY 1205
gyJ3Ufep0bA 712
sYg2mOizdZI 13632
_65lEmHZ3hQ 358
Q9fOBAlXTK0 2325
7muYPid24Ps 155
rIA34K_zQow 2046
6y6hetQ594s 241
eDW3hUdHG00 115
3pbO9SRYEuo 69
5g8UsTKizbM 1919
P1mDgCI21UE 1304
sYg2mOizdZI 32835
OJmVAmBcaK4 386
PDoUv27_BVg 204
a1XxGM_bdPY 708
w3sz4OSY7II 548
YwCBw7cPOAY 3502
vtHqobULN6I 3676
Zy_iQSi5HbM 590
po5rZ0EzSeE 2350
_NtYDox3ZTg 2
LVKEZkWmGZQ 823
VihYMQ2cxyk 63
_IcZOt0KsC8 1741
c2vf3UN51h4 559
U2MCAEotzm4 99
vaO2wyWO800 1889
T3MIJvUGqZY 774
P9iH8NvaUXw 1344
6_bfPzclL08 907
Oh0yA3yHrDQ 484
s7YxeM4YWo8 340
bg44VOctVHg 495
twomPF4Nx1k 53
DWjPAYTbwgA 127
kthRRM5mR9w 40
3E-GcrlBsIc 255
sYg2mOizdZI 10062
2dOWlyiRNPw 667
3E-GcrlBsIc 290
uS_PZHidou4 285
_IcZOt0KsC8 1718
pnLYWSoKqF8 5
qENf-7PHol4 3101
s7YxeM4YWo8 457
sDZuOeRrbRk 463
MAvTvB4m6Ao 288
48rN7llQrxU 3211
Bc1X8fPVogA 6831
3MFgOiQAYJ4 997
cktjeMD2tiE 329
RjlmwotfNWk 772
kqNtLrkvTwc 1974
becFEU7sHJU 3411
sYg2mOizdZI 15584
kXT0aSIxbqY 44
YiXHBJiWdPs 460
XXjX-x0qU0Y 14
HZYperUFw_g 521
hf1YqgutDf4 222
Y0WQe6V-ZcM 386
cAgl_6a76fY 164
vv9BFfefqys 12
sYg2mOizdZI 27833
7dLGdZOWYOE 683
LSeJeKHsUkw 39
sYg2mOizdZI 30212
sYg2mOizdZI 21530
4Zz3kpPE2tc 231
8DPlEPeQlYk 385
Qhf-aeIt8Xs 76
my5DHbLwnLI 301
sYALEBPa01E 359
sYg2mOizdZI 29803
q65zGO7s3rM 8
efKmPgRWL1E 250
xR88FEJVFSk 608
fhuwLnHsH5U 75
k7qhc6KJCu0 98
po5rZ0EzSeE 1835
UTgWLbuCWDo 302
IuC_u7HkA-E 800
B6mLjgn2tAw 1003
ligXG8NkX7U 286
c6VyXLoMwZU 347
PDoUv27_BVg 266
HreW_JqW2p8 3141
TGma4afvBYs 838
5ZkiBo6YEBk 149
dAMUnJqNWaw 3143
z15HgMkRuVU 220
ne6vsZOFAkE 1009
Y-2vFjG-JyI 340
55GPK7qyKGg 1896
TrhOtLNHVVY 2353
yYJfv13F2L4 477
becFEU7sHJU 3705
yoyJAb8hXkw 1145
_IcZOt0KsC8 3101
kit4DvOEM7c 135
tcz9Mzzm1p4 361
v76xPbDr14M 3591
n6DN7BWhFSY 1870
SJt7TIsw5kg 269
ebTBo4v6Ct8 23
RGzcsBqIbPk 654
nu-3GRyfRjg 1129
rIR9Ereztp8 78
jT-VXQyvlTw 458
vaO2wyWO800 2197
Wc_gzO9i38k 450
ytU2O3QtMjw 98
oXgBJ86cEbU 2626
qENf-7PHol4 1356
OrppXiBGZwA 775
QiduZKi_BUI 154
S9w8HIDshPY 864
LVKEZkWmGZQ 1339
7muYPid24Ps 292
rIR9Ereztp8 168
GFw_4d1bvjQ 459
mZcVE2RtvNI 42
fMWxPYpPDFk 4102
o8jZK2DfQPg 699
pedNfNtzaVw 441
DBSJERm7uBQ 113
IuC_u7HkA-E 3949
Q9fOBAlXTK0 4956
1C_T-8loL3A 164
YwfpL8cW-do 749
xVTk-ZSy8cw 197
phMBJ4j0vBs 207
sYg2mOizdZI 22411
_s-CWZ3Jmg0 115
rIA34K_zQow 4565
x_i2E2CKWJg 218
fMWxPYpPDFk 7962
9sgot9U4ctk 52
iQgcaE2Cc98 911
khCdQALXXZc 198
GkC5Z9P6z00 2320
B_uymIqeiL4 196
0gPviE-JMbc 291
zrFv_OhI_2o 105
becFEU7sHJU 3103
MxRm6CS0WE8 521
5g8UsTKizbM 2612
NxqeXhBPFvk 1498
RE_d_qmJkxs 400
sYg2mOizdZI 16736
cCBLSQZfqrw 59
PDoUv27_BVg 910
55GPK7qyKGg 1814
5RUuBnkSqC8 33
dpWZVYRnhIw 1439
Idars1wIaD0 1826
G8HY3w0ZjuY 303
lzAe9NkMjoY 247
my5DHbLwnLI 1681
sYg2mOizdZI 29392
GVhSOeTOYag 481
i-OFj3B0Yms 210
nQxNSwEmM5s 365
Vu0Ct9ousRA 1445
